max_depth,max_features,min_samples_split,n_estimators,Accuracy
20,,2,10,0.8214705060106235
20,,2,20,0.8350852669835058
20,,2,30,0.8351039045755287
20,,2,40,0.8432858074736744
20,,2,50,0.843295126269686
20,,2,60,0.844655670487373
20,,2,70,0.8446463516913616
20,,2,80,0.839204174820613
20,,2,90,0.8405647190383002
20,,2,100,0.8378436306029261
20,,2,110,0.8378529493989376
20,,2,120,0.841934582051999
20,,2,130,0.843295126269686
20,,2,140,0.843295126269686
20,,2,150,0.8460162147050602
20,,2,160,0.8487373031404342
20,,2,170,0.8473767589227471
20,,2,180,0.844655670487373
20,,2,190,0.8419439008480104
20,,2,200,0.844655670487373
20,,4,10,0.8337526791538533
20,,4,20,0.837824993010903
20,,4,30,0.8392041748206133
20,,4,40,0.844655670487373
20,,4,50,0.8514583915758083
20,,4,60,0.8473860777187587
20,,4,70,0.8487279843444228
20,,4,80,0.8460068959090485
20,,4,90,0.8419252632559873
20,,4,100,0.8405647190383002
20,,4,110,0.8419439008480104
20,,4,120,0.8419439008480104
20,,4,130,0.8433044450656976
20,,4,140,0.8501071661541328
20,,4,150,0.8473767589227471
20,,4,160,0.8460162147050602
20,,4,170,0.8487373031404342
20,,4,180,0.8460162147050602
20,,4,190,0.8473767589227472
20,,4,200,0.8473767589227472
20,,6,10,0.8242102320380207
20,,6,20,0.8432671698816513
20,,6,30,0.8337433603578417
20,,6,40,0.8419439008480104
20,,6,50,0.8419252632559873
20,,6,60,0.8460255335010718
20,,6,70,0.8405647190383003
20,,6,80,0.8405647190383003
20,,6,90,0.8446463516913616
20,,6,100,0.8432858074736744
20,,6,110,0.8405647190383002
20,,6,120,0.8405647190383002
20,,6,130,0.8473860777187587
20,,6,140,0.8473767589227471
20,,6,150,0.8473767589227471
20,,6,160,0.8487373031404342
20,,6,170,0.8487559407324573
20,,6,180,0.8460255335010718
20,,6,190,0.8460255335010718
20,,6,200,0.8460255335010718
20,,8,10,0.8337433603578418
20,,8,20,0.8500698909700866
20,,8,30,0.8432858074736744
20,,8,40,0.8432858074736744
20,,8,50,0.8460068959090485
20,,8,60,0.8460162147050602
20,,8,70,0.8460068959090485
20,,8,80,0.8460068959090485
20,,8,90,0.8487373031404342
20,,8,100,0.8487466219364457
20,,8,110,0.8473767589227471
20,,8,120,0.8514677103718199
20,,8,130,0.8514677103718199
20,,8,140,0.8514677103718199
20,,8,150,0.8555493430248813
20,,8,160,0.8555493430248813
20,,8,170,0.8555586618208928
20,,8,180,0.8541981176032056
20,,8,190,0.8541887988071941
20,,8,200,0.8528282545895071
20,,10,10,0.837824993010903
20,,10,20,0.8487093467523996
20,,10,30,0.8432858074736744
20,,10,40,0.8419252632559873
20,,10,50,0.8460068959090487
20,,10,60,0.8500978473581213
20,,10,70,0.8487186655484111
20,,10,80,0.8514583915758085
20,,10,90,0.8500978473581213
20,,10,100,0.8473767589227471
20,,10,110,0.8473674401267356
20,,10,120,0.8514583915758085
20,,10,130,0.8514583915758085
20,,10,140,0.8514583915758085
20,,10,150,0.8500978473581213
20,,10,160,0.8500978473581213
20,,10,170,0.8541887988071941
20,,10,180,0.8514583915758085
20,,10,190,0.8500978473581213
20,,10,200,0.8500978473581213
20,,12,10,0.8392041748206133
20,,12,20,0.845997577113037
20,,12,30,0.8405740378343116
20,,12,40,0.8351225421675521
20,,12,50,0.8460068959090485
20,,12,60,0.8473767589227472
20,,12,70,0.8500792097660982
20,,12,80,0.8528189357934954
20,,12,90,0.8500978473581213
20,,12,100,0.8500978473581213
20,,12,110,0.8514490727797968
20,,12,120,0.8528189357934954
20,,12,130,0.8555400242288697
20,,12,140,0.8528189357934954
20,,12,150,0.8514490727797968
20,,12,160,0.8473767589227472
20,,12,170,0.8500978473581213
20,,12,180,0.8487373031404342
20,,12,190,0.8514583915758085
20,,12,200,0.8500978473581213
20,,14,10,0.8323828161401547
20,,14,20,0.8432764886776628
20,,14,30,0.8460255335010716
20,,14,40,0.8392134936166247
20,,14,50,0.8500978473581213
20,,14,60,0.8473767589227471
20,,14,70,0.8473674401267356
20,,14,80,0.8500978473581213
20,,14,90,0.8473674401267356
20,,14,100,0.845997577113037
20,,14,110,0.845997577113037
20,,14,120,0.845997577113037
20,,14,130,0.8473674401267356
20,,14,140,0.8473674401267356
20,,14,150,0.8473674401267356
20,,14,160,0.8487279843444228
20,,14,170,0.8514583915758085
20,,14,180,0.8460068959090485
20,,14,190,0.8487279843444228
20,,14,200,0.8500885285621098
25,sqrt,2,10,0.8501071661541328
25,sqrt,2,20,0.8583077066443016
25,sqrt,2,30,0.871941105209207
25,sqrt,2,40,0.8705619233994968
25,sqrt,2,50,0.8733016494268941
25,sqrt,2,60,0.867831516168111
25,sqrt,2,70,0.8692013791818096
25,sqrt,2,80,0.8705619233994968
25,sqrt,2,90,0.8705712421955083
25,sqrt,2,100,0.8705712421955083
25,sqrt,2,110,0.8692106979778214
25,sqrt,2,120,0.8719317864131954
25,sqrt,2,130,0.8719317864131954
25,sqrt,2,140,0.867831516168111
25,sqrt,2,150,0.8692013791818096
25,sqrt,2,160,0.869192060385798
25,sqrt,2,170,0.8732923306308825
25,sqrt,2,180,0.8719317864131954
25,sqrt,2,190,0.8719131488211722
25,sqrt,2,200,0.873283011834871
25,sqrt,4,10,0.8569471624266145
25,sqrt,4,20,0.8719317864131954
25,sqrt,4,30,0.8760134190662565
25,sqrt,4,40,0.8719131488211722
25,sqrt,4,50,0.8759947814742335
25,sqrt,4,60,0.8760041002702451
25,sqrt,4,70,0.8705619233994968
25,sqrt,4,80,0.8732830118348709
25,sqrt,4,90,0.8691920603857982
25,sqrt,4,100,0.8719131488211722
25,sqrt,4,110,0.869192060385798
25,sqrt,4,120,0.8719131488211722
25,sqrt,4,130,0.8719131488211722
25,sqrt,4,140,0.8719131488211722
25,sqrt,4,150,0.8732736930388594
25,sqrt,4,160,0.8678221973720996
25,sqrt,4,170,0.8664616531544125
25,sqrt,4,180,0.8678221973720996
25,sqrt,4,190,0.8691827415897866
25,sqrt,4,200,0.8746249184605348
25,sqrt,6,10,0.8637498835150497
25,sqrt,6,20,0.8541981176032056
25,sqrt,6,30,0.866470971950424
25,sqrt,6,40,0.8664616531544125
25,sqrt,6,50,0.8678221973720994
25,sqrt,6,60,0.8664616531544125
25,sqrt,6,70,0.8678221973720996
25,sqrt,6,80,0.8732643742428478
25,sqrt,6,90,0.8719038300251608
25,sqrt,6,100,0.8719038300251608
25,sqrt,6,110,0.8705526046034852
25,sqrt,6,120,0.8746342372565465
25,sqrt,6,130,0.875985462678222
25,sqrt,6,140,0.8732643742428479
25,sqrt,6,150,0.8719038300251608
25,sqrt,6,160,0.8719038300251608
25,sqrt,6,170,0.869192060385798
25,sqrt,6,180,0.8719038300251608
25,sqrt,6,190,0.8705432858074736
25,sqrt,6,200,0.8691827415897866
25,sqrt,8,10,0.859640294473954
25,sqrt,8,20,0.8596682508619885
25,sqrt,8,30,0.8678594725561457
25,sqrt,8,40,0.8692013791818098
25,sqrt,8,50,0.8719317864131954
25,sqrt,8,60,0.8746528748485696
25,sqrt,8,70,0.8733016494268939
25,sqrt,8,80,0.8719317864131954
25,sqrt,8,90,0.876022737862268
25,sqrt,8,100,0.8760227378622683
25,sqrt,8,110,0.8732830118348709
25,sqrt,8,120,0.8732923306308825
25,sqrt,8,130,0.8746342372565463
25,sqrt,8,140,0.8719131488211722
25,sqrt,8,150,0.867831516168111
25,sqrt,8,160,0.8705432858074736
25,sqrt,8,170,0.8705432858074736
25,sqrt,8,180,0.8691827415897866
25,sqrt,8,190,0.8678221973720994
25,sqrt,8,200,0.8678221973720994
25,sqrt,10,10,0.8569285248345914
25,sqrt,10,20,0.8623800205013513
25,sqrt,10,30,0.8650917901407139
25,sqrt,10,40,0.8678221973720994
25,sqrt,10,50,0.8705339670114622
25,sqrt,10,60,0.8732550554468362
25,sqrt,10,70,0.8773460068959091
25,sqrt,10,80,0.8759947814742335
25,sqrt,10,90,0.8787158699096077
25,sqrt,10,100,0.8787158699096077
25,sqrt,10,110,0.8773553256919205
25,sqrt,10,120,0.8773553256919205
25,sqrt,10,130,0.8759947814742335
25,sqrt,10,140,0.8773646444879322
25,sqrt,10,150,0.8760041002702451
25,sqrt,10,160,0.8760041002702451
25,sqrt,10,170,0.8746528748485696
25,sqrt,10,180,0.8746528748485696
25,sqrt,10,190,0.874643556052558
25,sqrt,10,200,0.873283011834871
25,sqrt,12,10,0.843295126269686
25,sqrt,12,20,0.8705526046034852
25,sqrt,12,30,0.8705526046034852
25,sqrt,12,40,0.8651011089367253
25,sqrt,12,50,0.8678221973720994
25,sqrt,12,60,0.8678221973720996
25,sqrt,12,70,0.8691827415897866
25,sqrt,12,80,0.8718945112291492
25,sqrt,12,90,0.875985462678222
25,sqrt,12,100,0.8732643742428478
25,sqrt,12,110,0.8759947814742335
25,sqrt,12,120,0.8746249184605348
25,sqrt,12,130,0.8719038300251608
25,sqrt,12,140,0.8732736930388594
25,sqrt,12,150,0.8651011089367253
25,sqrt,12,160,0.867831516168111
25,sqrt,12,170,0.867831516168111
25,sqrt,12,180,0.8705526046034852
25,sqrt,12,190,0.8705526046034852
25,sqrt,12,200,0.8691920603857982
25,sqrt,14,10,0.8596962072500233
25,sqrt,14,20,0.8555679806169042
25,sqrt,14,30,0.8623707017053397
25,sqrt,14,40,0.8623613829093282
25,sqrt,14,50,0.8664430155623893
25,sqrt,14,60,0.8664430155623893
25,sqrt,14,70,0.861000838691641
25,sqrt,14,80,0.8664336967663779
25,sqrt,14,90,0.8664430155623893
25,sqrt,14,100,0.8705339670114622
25,sqrt,14,110,0.8705339670114622
25,sqrt,14,120,0.8705339670114622
25,sqrt,14,130,0.8678128785760879
25,sqrt,14,140,0.8705432858074736
25,sqrt,14,150,0.8678128785760879
25,sqrt,14,160,0.8678221973720994
25,sqrt,14,170,0.8678221973720994
25,sqrt,14,180,0.8691827415897866
25,sqrt,14,190,0.8678128785760879
25,sqrt,14,200,0.8678221973720994
25,log2,2,10,0.8501071661541328
25,log2,2,20,0.8583077066443016
25,log2,2,30,0.871941105209207
25,log2,2,40,0.8705619233994968
25,log2,2,50,0.8733016494268941
25,log2,2,60,0.867831516168111
25,log2,2,70,0.8692013791818096
25,log2,2,80,0.8705619233994968
25,log2,2,90,0.8705712421955083
25,log2,2,100,0.8705712421955083
25,log2,2,110,0.8692106979778214
25,log2,2,120,0.8719317864131954
25,log2,2,130,0.8719317864131954
25,log2,2,140,0.867831516168111
25,log2,2,150,0.8692013791818096
25,log2,2,160,0.869192060385798
25,log2,2,170,0.8732923306308825
25,log2,2,180,0.8719317864131954
25,log2,2,190,0.8719131488211722
25,log2,2,200,0.873283011834871
25,log2,4,10,0.8569471624266145
25,log2,4,20,0.8719317864131954
25,log2,4,30,0.8760134190662565
25,log2,4,40,0.8719131488211722
25,log2,4,50,0.8759947814742335
25,log2,4,60,0.8760041002702451
25,log2,4,70,0.8705619233994968
25,log2,4,80,0.8732830118348709
25,log2,4,90,0.8691920603857982
25,log2,4,100,0.8719131488211722
25,log2,4,110,0.869192060385798
25,log2,4,120,0.8719131488211722
25,log2,4,130,0.8719131488211722
25,log2,4,140,0.8719131488211722
25,log2,4,150,0.8732736930388594
25,log2,4,160,0.8678221973720996
25,log2,4,170,0.8664616531544125
25,log2,4,180,0.8678221973720996
25,log2,4,190,0.8691827415897866
25,log2,4,200,0.8746249184605348
25,log2,6,10,0.8637498835150497
25,log2,6,20,0.8541981176032056
25,log2,6,30,0.866470971950424
25,log2,6,40,0.8664616531544125
25,log2,6,50,0.8678221973720994
25,log2,6,60,0.8664616531544125
25,log2,6,70,0.8678221973720996
25,log2,6,80,0.8732643742428478
25,log2,6,90,0.8719038300251608
25,log2,6,100,0.8719038300251608
25,log2,6,110,0.8705526046034852
25,log2,6,120,0.8746342372565465
25,log2,6,130,0.875985462678222
25,log2,6,140,0.8732643742428479
25,log2,6,150,0.8719038300251608
25,log2,6,160,0.8719038300251608
25,log2,6,170,0.869192060385798
25,log2,6,180,0.8719038300251608
25,log2,6,190,0.8705432858074736
25,log2,6,200,0.8691827415897866
25,log2,8,10,0.859640294473954
25,log2,8,20,0.8596682508619885
25,log2,8,30,0.8678594725561457
25,log2,8,40,0.8692013791818098
25,log2,8,50,0.8719317864131954
25,log2,8,60,0.8746528748485696
25,log2,8,70,0.8733016494268939
25,log2,8,80,0.8719317864131954
25,log2,8,90,0.876022737862268
25,log2,8,100,0.8760227378622683
25,log2,8,110,0.8732830118348709
25,log2,8,120,0.8732923306308825
25,log2,8,130,0.8746342372565463
25,log2,8,140,0.8719131488211722
25,log2,8,150,0.867831516168111
25,log2,8,160,0.8705432858074736
25,log2,8,170,0.8705432858074736
25,log2,8,180,0.8691827415897866
25,log2,8,190,0.8678221973720994
25,log2,8,200,0.8678221973720994
25,log2,10,10,0.8569285248345914
25,log2,10,20,0.8623800205013513
25,log2,10,30,0.8650917901407139
25,log2,10,40,0.8678221973720994
25,log2,10,50,0.8705339670114622
25,log2,10,60,0.8732550554468362
25,log2,10,70,0.8773460068959091
25,log2,10,80,0.8759947814742335
25,log2,10,90,0.8787158699096077
25,log2,10,100,0.8787158699096077
25,log2,10,110,0.8773553256919205
25,log2,10,120,0.8773553256919205
25,log2,10,130,0.8759947814742335
25,log2,10,140,0.8773646444879322
25,log2,10,150,0.8760041002702451
25,log2,10,160,0.8760041002702451
25,log2,10,170,0.8746528748485696
25,log2,10,180,0.8746528748485696
25,log2,10,190,0.874643556052558
25,log2,10,200,0.873283011834871
25,log2,12,10,0.843295126269686
25,log2,12,20,0.8705526046034852
25,log2,12,30,0.8705526046034852
25,log2,12,40,0.8651011089367253
25,log2,12,50,0.8678221973720994
25,log2,12,60,0.8678221973720996
25,log2,12,70,0.8691827415897866
25,log2,12,80,0.8718945112291492
25,log2,12,90,0.875985462678222
25,log2,12,100,0.8732643742428478
25,log2,12,110,0.8759947814742335
25,log2,12,120,0.8746249184605348
25,log2,12,130,0.8719038300251608
25,log2,12,140,0.8732736930388594
25,log2,12,150,0.8651011089367253
25,log2,12,160,0.867831516168111
25,log2,12,170,0.867831516168111
25,log2,12,180,0.8705526046034852
25,log2,12,190,0.8705526046034852
25,log2,12,200,0.8691920603857982
25,log2,14,10,0.8596962072500233
25,log2,14,20,0.8555679806169042
25,log2,14,30,0.8623707017053397
25,log2,14,40,0.8623613829093282
25,log2,14,50,0.8664430155623893
25,log2,14,60,0.8664430155623893
25,log2,14,70,0.861000838691641
25,log2,14,80,0.8664336967663779
25,log2,14,90,0.8664430155623893
25,log2,14,100,0.8705339670114622
25,log2,14,110,0.8705339670114622
25,log2,14,120,0.8705339670114622
25,log2,14,130,0.8678128785760879
25,log2,14,140,0.8705432858074736
25,log2,14,150,0.8678128785760879
25,log2,14,160,0.8678221973720994
25,log2,14,170,0.8678221973720994
25,log2,14,180,0.8691827415897866
25,log2,14,190,0.8678128785760879
25,log2,14,200,0.8678221973720994
25,,2,10,0.8214705060106235
25,,2,20,0.8350852669835058
25,,2,30,0.8351039045755287
25,,2,40,0.8432858074736744
25,,2,50,0.843295126269686
25,,2,60,0.844655670487373
25,,2,70,0.8446463516913616
25,,2,80,0.839204174820613
25,,2,90,0.8405647190383002
25,,2,100,0.8378436306029261
25,,2,110,0.8378529493989376
25,,2,120,0.841934582051999
25,,2,130,0.843295126269686
25,,2,140,0.843295126269686
25,,2,150,0.8460162147050602
25,,2,160,0.8487373031404342
25,,2,170,0.8473767589227471
25,,2,180,0.844655670487373
25,,2,190,0.8419439008480104
25,,2,200,0.844655670487373
25,,4,10,0.8337526791538533
25,,4,20,0.837824993010903
25,,4,30,0.8392041748206133
25,,4,40,0.844655670487373
25,,4,50,0.8514583915758083
25,,4,60,0.8473860777187587
25,,4,70,0.8487279843444228
25,,4,80,0.8460068959090485
25,,4,90,0.8419252632559873
25,,4,100,0.8405647190383002
25,,4,110,0.8419439008480104
25,,4,120,0.8419439008480104
25,,4,130,0.8433044450656976
25,,4,140,0.8501071661541328
25,,4,150,0.8473767589227471
25,,4,160,0.8460162147050602
25,,4,170,0.8487373031404342
25,,4,180,0.8460162147050602
25,,4,190,0.8473767589227472
25,,4,200,0.8473767589227472
25,,6,10,0.8242102320380207
25,,6,20,0.8432671698816513
25,,6,30,0.8337433603578417
25,,6,40,0.8419439008480104
25,,6,50,0.8419252632559873
25,,6,60,0.8460255335010718
25,,6,70,0.8405647190383003
25,,6,80,0.8405647190383003
25,,6,90,0.8446463516913616
25,,6,100,0.8432858074736744
25,,6,110,0.8405647190383002
25,,6,120,0.8405647190383002
25,,6,130,0.8473860777187587
25,,6,140,0.8473767589227471
25,,6,150,0.8473767589227471
25,,6,160,0.8487373031404342
25,,6,170,0.8487559407324573
25,,6,180,0.8460255335010718
25,,6,190,0.8460255335010718
25,,6,200,0.8460255335010718
25,,8,10,0.8337433603578418
25,,8,20,0.8500698909700866
25,,8,30,0.8432858074736744
25,,8,40,0.8432858074736744
25,,8,50,0.8460068959090485
25,,8,60,0.8460162147050602
25,,8,70,0.8460068959090485
25,,8,80,0.8460068959090485
25,,8,90,0.8487373031404342
25,,8,100,0.8487466219364457
25,,8,110,0.8473767589227471
25,,8,120,0.8514677103718199
25,,8,130,0.8514677103718199
25,,8,140,0.8514677103718199
25,,8,150,0.8555493430248813
25,,8,160,0.8555493430248813
25,,8,170,0.8555586618208928
25,,8,180,0.8541981176032056
25,,8,190,0.8541887988071941
25,,8,200,0.8528282545895071
25,,10,10,0.837824993010903
25,,10,20,0.8487093467523996
25,,10,30,0.8432858074736744
25,,10,40,0.8419252632559873
25,,10,50,0.8460068959090487
25,,10,60,0.8500978473581213
25,,10,70,0.8487186655484111
25,,10,80,0.8514583915758085
25,,10,90,0.8500978473581213
25,,10,100,0.8473767589227471
25,,10,110,0.8473674401267356
25,,10,120,0.8514583915758085
25,,10,130,0.8514583915758085
25,,10,140,0.8514583915758085
25,,10,150,0.8500978473581213
25,,10,160,0.8500978473581213
25,,10,170,0.8541887988071941
25,,10,180,0.8514583915758085
25,,10,190,0.8500978473581213
25,,10,200,0.8500978473581213
25,,12,10,0.8392041748206133
25,,12,20,0.845997577113037
25,,12,30,0.8405740378343116
25,,12,40,0.8351225421675521
25,,12,50,0.8460068959090485
25,,12,60,0.8473767589227472
25,,12,70,0.8500792097660982
25,,12,80,0.8528189357934954
25,,12,90,0.8500978473581213
25,,12,100,0.8500978473581213
25,,12,110,0.8514490727797968
25,,12,120,0.8528189357934954
25,,12,130,0.8555400242288697
25,,12,140,0.8528189357934954
25,,12,150,0.8514490727797968
25,,12,160,0.8473767589227472
25,,12,170,0.8500978473581213
25,,12,180,0.8487373031404342
25,,12,190,0.8514583915758085
25,,12,200,0.8500978473581213
25,,14,10,0.8323828161401547
25,,14,20,0.8432764886776628
25,,14,30,0.8460255335010716
25,,14,40,0.8392134936166247
25,,14,50,0.8500978473581213
25,,14,60,0.8473767589227471
25,,14,70,0.8473674401267356
25,,14,80,0.8500978473581213
25,,14,90,0.8473674401267356
25,,14,100,0.845997577113037
25,,14,110,0.845997577113037
25,,14,120,0.845997577113037
25,,14,130,0.8473674401267356
25,,14,140,0.8473674401267356
25,,14,150,0.8473674401267356
25,,14,160,0.8487279843444228
25,,14,170,0.8514583915758085
25,,14,180,0.8460068959090485
25,,14,190,0.8487279843444228
25,,14,200,0.8500885285621098
30,sqrt,2,10,0.8501071661541328
30,sqrt,2,20,0.8583077066443016
30,sqrt,2,30,0.871941105209207
30,sqrt,2,40,0.8705619233994968
30,sqrt,2,50,0.8733016494268941
30,sqrt,2,60,0.867831516168111
30,sqrt,2,70,0.8692013791818096
30,sqrt,2,80,0.8705619233994968
30,sqrt,2,90,0.8705712421955083
30,sqrt,2,100,0.8705712421955083
30,sqrt,2,110,0.8692106979778214
30,sqrt,2,120,0.8719317864131954
30,sqrt,2,130,0.8719317864131954
30,sqrt,2,140,0.867831516168111
30,sqrt,2,150,0.8692013791818096
30,sqrt,2,160,0.869192060385798
30,sqrt,2,170,0.8732923306308825
30,sqrt,2,180,0.8719317864131954
30,sqrt,2,190,0.8719131488211722
30,sqrt,2,200,0.873283011834871
30,sqrt,4,10,0.8569471624266145
30,sqrt,4,20,0.8719317864131954
30,sqrt,4,30,0.8760134190662565
30,sqrt,4,40,0.8719131488211722
30,sqrt,4,50,0.8759947814742335
30,sqrt,4,60,0.8760041002702451
30,sqrt,4,70,0.8705619233994968
30,sqrt,4,80,0.8732830118348709
30,sqrt,4,90,0.8691920603857982
30,sqrt,4,100,0.8719131488211722
30,sqrt,4,110,0.869192060385798
30,sqrt,4,120,0.8719131488211722
30,sqrt,4,130,0.8719131488211722
30,sqrt,4,140,0.8719131488211722
30,sqrt,4,150,0.8732736930388594
30,sqrt,4,160,0.8678221973720996
30,sqrt,4,170,0.8664616531544125
30,sqrt,4,180,0.8678221973720996
30,sqrt,4,190,0.8691827415897866
30,sqrt,4,200,0.8746249184605348
30,sqrt,6,10,0.8637498835150497
30,sqrt,6,20,0.8541981176032056
30,sqrt,6,30,0.866470971950424
30,sqrt,6,40,0.8664616531544125
30,sqrt,6,50,0.8678221973720994
30,sqrt,6,60,0.8664616531544125
30,sqrt,6,70,0.8678221973720996
30,sqrt,6,80,0.8732643742428478
30,sqrt,6,90,0.8719038300251608
30,sqrt,6,100,0.8719038300251608
30,sqrt,6,110,0.8705526046034852
30,sqrt,6,120,0.8746342372565465
30,sqrt,6,130,0.875985462678222
30,sqrt,6,140,0.8732643742428479
30,sqrt,6,150,0.8719038300251608
30,sqrt,6,160,0.8719038300251608
30,sqrt,6,170,0.869192060385798
30,sqrt,6,180,0.8719038300251608
30,sqrt,6,190,0.8705432858074736
30,sqrt,6,200,0.8691827415897866
30,sqrt,8,10,0.859640294473954
30,sqrt,8,20,0.8596682508619885
30,sqrt,8,30,0.8678594725561457
30,sqrt,8,40,0.8692013791818098
30,sqrt,8,50,0.8719317864131954
30,sqrt,8,60,0.8746528748485696
30,sqrt,8,70,0.8733016494268939
30,sqrt,8,80,0.8719317864131954
30,sqrt,8,90,0.876022737862268
30,sqrt,8,100,0.8760227378622683
30,sqrt,8,110,0.8732830118348709
30,sqrt,8,120,0.8732923306308825
30,sqrt,8,130,0.8746342372565463
30,sqrt,8,140,0.8719131488211722
30,sqrt,8,150,0.867831516168111
30,sqrt,8,160,0.8705432858074736
30,sqrt,8,170,0.8705432858074736
30,sqrt,8,180,0.8691827415897866
30,sqrt,8,190,0.8678221973720994
30,sqrt,8,200,0.8678221973720994
30,sqrt,10,10,0.8569285248345914
30,sqrt,10,20,0.8623800205013513
30,sqrt,10,30,0.8650917901407139
30,sqrt,10,40,0.8678221973720994
30,sqrt,10,50,0.8705339670114622
30,sqrt,10,60,0.8732550554468362
30,sqrt,10,70,0.8773460068959091
30,sqrt,10,80,0.8759947814742335
30,sqrt,10,90,0.8787158699096077
30,sqrt,10,100,0.8787158699096077
30,sqrt,10,110,0.8773553256919205
30,sqrt,10,120,0.8773553256919205
30,sqrt,10,130,0.8759947814742335
30,sqrt,10,140,0.8773646444879322
30,sqrt,10,150,0.8760041002702451
30,sqrt,10,160,0.8760041002702451
30,sqrt,10,170,0.8746528748485696
30,sqrt,10,180,0.8746528748485696
30,sqrt,10,190,0.874643556052558
30,sqrt,10,200,0.873283011834871
30,sqrt,12,10,0.843295126269686
30,sqrt,12,20,0.8705526046034852
30,sqrt,12,30,0.8705526046034852
30,sqrt,12,40,0.8651011089367253
30,sqrt,12,50,0.8678221973720994
30,sqrt,12,60,0.8678221973720996
30,sqrt,12,70,0.8691827415897866
30,sqrt,12,80,0.8718945112291492
30,sqrt,12,90,0.875985462678222
30,sqrt,12,100,0.8732643742428478
30,sqrt,12,110,0.8759947814742335
30,sqrt,12,120,0.8746249184605348
30,sqrt,12,130,0.8719038300251608
30,sqrt,12,140,0.8732736930388594
30,sqrt,12,150,0.8651011089367253
30,sqrt,12,160,0.867831516168111
30,sqrt,12,170,0.867831516168111
30,sqrt,12,180,0.8705526046034852
30,sqrt,12,190,0.8705526046034852
30,sqrt,12,200,0.8691920603857982
30,sqrt,14,10,0.8596962072500233
30,sqrt,14,20,0.8555679806169042
30,sqrt,14,30,0.8623707017053397
30,sqrt,14,40,0.8623613829093282
30,sqrt,14,50,0.8664430155623893
30,sqrt,14,60,0.8664430155623893
30,sqrt,14,70,0.861000838691641
30,sqrt,14,80,0.8664336967663779
30,sqrt,14,90,0.8664430155623893
30,sqrt,14,100,0.8705339670114622
30,sqrt,14,110,0.8705339670114622
30,sqrt,14,120,0.8705339670114622
30,sqrt,14,130,0.8678128785760879
30,sqrt,14,140,0.8705432858074736
30,sqrt,14,150,0.8678128785760879
30,sqrt,14,160,0.8678221973720994
30,sqrt,14,170,0.8678221973720994
30,sqrt,14,180,0.8691827415897866
30,sqrt,14,190,0.8678128785760879
30,sqrt,14,200,0.8678221973720994
30,log2,2,10,0.8501071661541328
30,log2,2,20,0.8583077066443016
30,log2,2,30,0.871941105209207
30,log2,2,40,0.8705619233994968
30,log2,2,50,0.8733016494268941
30,log2,2,60,0.867831516168111
30,log2,2,70,0.8692013791818096
30,log2,2,80,0.8705619233994968
30,log2,2,90,0.8705712421955083
30,log2,2,100,0.8705712421955083
30,log2,2,110,0.8692106979778214
30,log2,2,120,0.8719317864131954
30,log2,2,130,0.8719317864131954
30,log2,2,140,0.867831516168111
30,log2,2,150,0.8692013791818096
30,log2,2,160,0.869192060385798
30,log2,2,170,0.8732923306308825
30,log2,2,180,0.8719317864131954
30,log2,2,190,0.8719131488211722
30,log2,2,200,0.873283011834871
30,log2,4,10,0.8569471624266145
30,log2,4,20,0.8719317864131954
30,log2,4,30,0.8760134190662565
30,log2,4,40,0.8719131488211722
30,log2,4,50,0.8759947814742335
30,log2,4,60,0.8760041002702451
30,log2,4,70,0.8705619233994968
30,log2,4,80,0.8732830118348709
30,log2,4,90,0.8691920603857982
30,log2,4,100,0.8719131488211722
30,log2,4,110,0.869192060385798
30,log2,4,120,0.8719131488211722
30,log2,4,130,0.8719131488211722
30,log2,4,140,0.8719131488211722
30,log2,4,150,0.8732736930388594
30,log2,4,160,0.8678221973720996
30,log2,4,170,0.8664616531544125
30,log2,4,180,0.8678221973720996
30,log2,4,190,0.8691827415897866
30,log2,4,200,0.8746249184605348
30,log2,6,10,0.8637498835150497
30,log2,6,20,0.8541981176032056
30,log2,6,30,0.866470971950424
30,log2,6,40,0.8664616531544125
30,log2,6,50,0.8678221973720994
30,log2,6,60,0.8664616531544125
30,log2,6,70,0.8678221973720996
30,log2,6,80,0.8732643742428478
30,log2,6,90,0.8719038300251608
30,log2,6,100,0.8719038300251608
30,log2,6,110,0.8705526046034852
30,log2,6,120,0.8746342372565465
30,log2,6,130,0.875985462678222
30,log2,6,140,0.8732643742428479
30,log2,6,150,0.8719038300251608
30,log2,6,160,0.8719038300251608
30,log2,6,170,0.869192060385798
30,log2,6,180,0.8719038300251608
30,log2,6,190,0.8705432858074736
30,log2,6,200,0.8691827415897866
30,log2,8,10,0.859640294473954
30,log2,8,20,0.8596682508619885
30,log2,8,30,0.8678594725561457
30,log2,8,40,0.8692013791818098
30,log2,8,50,0.8719317864131954
30,log2,8,60,0.8746528748485696
30,log2,8,70,0.8733016494268939
30,log2,8,80,0.8719317864131954
30,log2,8,90,0.876022737862268
30,log2,8,100,0.8760227378622683
30,log2,8,110,0.8732830118348709
30,log2,8,120,0.8732923306308825
30,log2,8,130,0.8746342372565463
30,log2,8,140,0.8719131488211722
30,log2,8,150,0.867831516168111
30,log2,8,160,0.8705432858074736
30,log2,8,170,0.8705432858074736
30,log2,8,180,0.8691827415897866
30,log2,8,190,0.8678221973720994
30,log2,8,200,0.8678221973720994
30,log2,10,10,0.8569285248345914
